timestamp,household_id,demand_lps
2026-01-01 07:30:00,H_J9_4,0.02562
2026-01-01 07:45:00,H_J9_4,0.0327
2026-01-01 08:00:00,H_J9_4,0.03299
2026-01-01 08:15:00,H_J9_4,0.03124
2026-01-01 08:30:00,H_J9_4,0.02854
2026-01-01 08:45:00,H_J9_4,0.03118
2026-01-01 09:00:00,H_J9_4,0.02659
2026-01-01 09:15:00,H_J9_4,0.02552
2026-01-01 09:30:00,H_J9_4,0.02556
2026-01-01 09:45:00,H_J9_4,0.02324
2026-01-01 10:00:00,H_J9_4,0.02032
2026-01-01 10:15:00,H_J9_4,0.0175
2026-01-01 10:30:00,H_J9_4,0.02008
2026-01-01 10:45:00,H_J9_4,0.02186
2026-01-01 11:00:00,H_J9_4,0.01979
2026-01-01 11:15:00,H_J9_4,0.02155
2026-01-01 11:30:00,H_J9_4,0.02034
2026-01-01 11:45:00,H_J9_4,0.02217
2026-01-01 12:00:00,H_J9_4,0.01945
2026-01-01 12:15:00,H_J9_4,0.02057
2026-01-01 12:30:00,H_J9_4,0.02053
2026-01-01 12:45:00,H_J9_4,0.0221
2026-01-01 13:00:00,H_J9_4,0.01699
2026-01-01 13:15:00,H_J9_4,0.01866
2026-01-01 13:30:00,H_J9_4,0.02058
2026-01-01 13:45:00,H_J9_4,0.02163
2026-01-01 14:00:00,H_J9_4,0.01938
2026-01-01 14:15:00,H_J9_4,0.01851
2026-01-01 14:30:00,H_J9_4,0.02011
2026-01-01 14:45:00,H_J9_4,0.02035
2026-01-01 15:00:00,H_J9_4,0.01858
2026-01-01 15:15:00,H_J9_4,0.01989
2026-01-01 15:30:00,H_J9_4,0.02171
2026-01-01 15:45:00,H_J9_4,0.0236
2026-01-01 16:00:00,H_J9_4,0.02227
2026-01-01 16:15:00,H_J9_4,0.02193
2026-01-01 16:30:00,H_J9_4,0.02278
2026-01-01 16:45:00,H_J9_4,0.02516
2026-01-01 17:00:00,H_J9_4,0.02513
2026-01-01 17:15:00,H_J9_4,0.02714
2026-01-01 17:30:00,H_J9_4,0.02584
2026-01-01 17:45:00,H_J9_4,0.03268
2026-01-01 18:00:00,H_J9_4,0.028
2026-01-01 18:15:00,H_J9_4,0.03062
2026-01-01 18:30:00,H_J9_4,0.03273
2026-01-01 18:45:00,H_J9_4,0.03865
2026-01-01 19:00:00,H_J9_4,0.03201
2026-01-01 19:15:00,H_J9_4,0.03123
2026-01-01 19:30:00,H_J9_4,0.03105
2026-01-01 19:45:00,H_J9_4,0.03618
2026-01-01 20:00:00,H_J9_4,0.0245
2026-01-01 20:15:00,H_J9_4,0.02724
2026-01-01 20:30:00,H_J9_4,0.03516
2026-01-01 20:45:00,H_J9_4,0.02827
2026-01-01 21:00:00,H_J9_4,0.02353
2026-01-01 21:15:00,H_J9_4,0.02444
2026-01-01 21:30:00,H_J9_4,0.02359
2026-01-01 21:45:00,H_J9_4,0.02412
2026-01-01 22:00:00,H_J9_4,0.02523
2026-01-01 22:15:00,H_J9_4,0.02183
2026-01-01 22:30:00,H_J9_4,0.01982
2026-01-01 22:45:00,H_J9_4,0.02167
2026-01-01 23:00:00,H_J9_4,0.01902
2026-01-01 23:15:00,H_J9_4,0.01838
2026-01-01 23:30:00,H_J9_4,0.01728
2026-01-01 23:45:00,H_J9_4,0.01753
2026-01-01 00:00:00,H_J10_1,0.04596
2026-01-01 00:15:00,H_J10_1,0.04301
2026-01-01 00:30:00,H_J10_1,0.04315
2026-01-01 00:45:00,H_J10_1,0.04069
2026-01-01 01:00:00,H_J10_1,0.04349
2026-01-01 01:15:00,H_J10_1,0.04126
2026-01-01 01:30:00,H_J10_1,0.04462
2026-01-01 01:45:00,H_J10_1,0.04332
2026-01-01 02:00:00,H_J10_1,0.04105
2026-01-01 02:15:00,H_J10_1,0.04805
2026-01-01 02:30:00,H_J10_1,0.04605
2026-01-01 02:45:00,H_J10_1,0.04307
2026-01-01 03:00:00,H_J10_1,0.04535
2026-01-01 03:15:00,H_J10_1,0.04478
2026-01-01 03:30:00,H_J10_1,0.04242
2026-01-01 03:45:00,H_J10_1,0.04629
2026-01-01 04:00:00,H_J10_1,0.04456
2026-01-01 04:15:00,H_J10_1,0.04446
2026-01-01 04:30:00,H_J10_1,0.04342
2026-01-01 04:45:00,H_J10_1,0.04989
2026-01-01 05:00:00,H_J10_1,0.05614
2026-01-01 05:15:00,H_J10_1,0.05329
2026-01-01 05:30:00,H_J10_1,0.07254
2026-01-01 05:45:00,H_J10_1,0.06693
2026-01-01 06:00:00,H_J10_1,0.07249
2026-01-01 06:15:00,H_J10_1,0.07238
2026-01-01 06:30:00,H_J10_1,0.08113
2026-01-01 06:45:00,H_J10_1,0.06687
2026-01-01 07:00:00,H_J10_1,0.05831
2026-01-01 07:15:00,H_J10_1,0.06848
2026-01-01 07:30:00,H_J10_1,0.07266
2026-01-01 07:45:00,H_J10_1,0.06807
2026-01-01 08:00:00,H_J10_1,0.06591
2026-01-01 08:15:00,H_J10_1,0.06824
2026-01-01 08:30:00,H_J10_1,0.06006
2026-01-01 08:45:00,H_J10_1,0.0589
2026-01-01 09:00:00,H_J10_1,0.04874
2026-01-01 09:15:00,H_J10_1,0.04603
2026-01-01 09:30:00,H_J10_1,0.05503
2026-01-01 09:45:00,H_J10_1,0.04729
2026-01-01 10:00:00,H_J10_1,0.0436
2026-01-01 10:15:00,H_J10_1,0.04287
2026-01-01 10:30:00,H_J10_1,0.04227
2026-01-01 10:45:00,H_J10_1,0.04173
2026-01-01 11:00:00,H_J10_1,0.03963
2026-01-01 11:15:00,H_J10_1,0.03878
2026-01-01 11:30:00,H_J10_1,0.0429
2026-01-01 11:45:00,H_J10_1,0.04141
2026-01-01 12:00:00,H_J10_1,0.04726
2026-01-01 12:15:00,H_J10_1,0.04409
2026-01-01 12:30:00,H_J10_1,0.04377
2026-01-01 12:45:00,H_J10_1,0.04014
2026-01-01 13:00:00,H_J10_1,0.04192
2026-01-01 13:15:00,H_J10_1,0.04328
2026-01-01 13:30:00,H_J10_1,0.04421
2026-01-01 13:45:00,H_J10_1,0.04116
2026-01-01 14:00:00,H_J10_1,0.04493
2026-01-01 14:15:00,H_J10_1,0.04104
2026-01-01 14:30:00,H_J10_1,0.04357
2026-01-01 14:45:00,H_J10_1,0.03933
2026-01-01 15:00:00,H_J10_1,0.03553
2026-01-01 15:15:00,H_J10_1,0.04236
2026-01-01 15:30:00,H_J10_1,0.04462
2026-01-01 15:45:00,H_J10_1,0.04508
2026-01-01 16:00:00,H_J10_1,0.04586
2026-01-01 16:15:00,H_J10_1,0.04472
2026-01-01 16:30:00,H_J10_1,0.04501
2026-01-01 16:45:00,H_J10_1,0.05267
2026-01-01 17:00:00,H_J10_1,0.05492
2026-01-01 17:15:00,H_J10_1,0.05354
2026-01-01 17:30:00,H_J10_1,0.06451
2026-01-01 17:45:00,H_J10_1,0.05783
2026-01-01 18:00:00,H_J10_1,0.06197
2026-01-01 18:15:00,H_J10_1,0.07693
2026-01-01 18:30:00,H_J10_1,0.0746
2026-01-01 18:45:00,H_J10_1,0.0691
2026-01-01 19:00:00,H_J10_1,0.07364
2026-01-01 19:15:00,H_J10_1,0.073
2026-01-01 19:30:00,H_J10_1,0.05741
2026-01-01 19:45:00,H_J10_1,0.06535
2026-01-01 20:00:00,H_J10_1,0.06816
2026-01-01 20:15:00,H_J10_1,0.06429
2026-01-01 20:30:00,H_J10_1,0.06481
2026-01-01 20:45:00,H_J10_1,0.06652
2026-01-01 21:00:00,H_J10_1,0.05651
2026-01-01 21:15:00,H_J10_1,0.0508
2026-01-01 21:30:00,H_J10_1,0.05419
2026-01-01 21:45:00,H_J10_1,0.04928
2026-01-01 22:00:00,H_J10_1,0.04809
2026-01-01 22:15:00,H_J10_1,0.04604
2026-01-01 22:30:00,H_J10_1,0.0549
2026-01-01 22:45:00,H_J10_1,0.03757
2026-01-01 23:00:00,H_J10_1,0.04292
2026-01-01 23:15:00,H_J10_1,0.04381
2026-01-01 23:30:00,H_J10_1,0.04091
2026-01-01 23:45:00,H_J10_1,0.04666
2026-01-01 00:00:00,H_J10_2,0.13338
2026-01-01 00:15:00,H_J10_2,0.1342
2026-01-01 00:30:00,H_J10_2,0.13519
2026-01-01 00:45:00,H_J10_2,0.13465
2026-01-01 01:00:00,H_J10_2,0.14008
2026-01-01 01:15:00,H_J10_2,0.14637
2026-01-01 01:30:00,H_J10_2,0.12533
2026-01-01 01:45:00,H_J10_2,0.12752
2026-01-01 02:00:00,H_J10_2,0.12092
2026-01-01 02:15:00,H_J10_2,0.14943
2026-01-01 02:30:00,H_J10_2,0.14258
2026-01-01 02:45:00,H_J10_2,0.1459
2026-01-01 03:00:00,H_J10_2,0.12539
2026-01-01 03:15:00,H_J10_2,0.16291
2026-01-01 03:30:00,H_J10_2,0.13544
2026-01-01 03:45:00,H_J10_2,0.14559
2026-01-01 04:00:00,H_J10_2,0.15606
2026-01-01 04:15:00,H_J10_2,0.13745
2026-01-01 04:30:00,H_J10_2,0.14629
2026-01-01 04:45:00,H_J10_2,0.16043
2026-01-01 05:00:00,H_J10_2,0.20711
2026-01-01 05:15:00,H_J10_2,0.1769
2026-01-01 05:30:00,H_J10_2,0.20652
2026-01-01 05:45:00,H_J10_2,0.2105
2026-01-01 06:00:00,H_J10_2,0.20668
2026-01-01 06:15:00,H_J10_2,0.19357
2026-01-01 06:30:00,H_J10_2,0.23606
2026-01-01 06:45:00,H_J10_2,0.197
2026-01-01 07:00:00,H_J10_2,0.2553
2026-01-01 07:15:00,H_J10_2,0.2278
2026-01-01 07:30:00,H_J10_2,0.17865
2026-01-01 07:45:00,H_J10_2,0.20912
2026-01-01 08:00:00,H_J10_2,0.21804
2026-01-01 08:15:00,H_J10_2,0.19392
2026-01-01 08:30:00,H_J10_2,0.19884
2026-01-01 08:45:00,H_J10_2,0.16638
2026-01-01 09:00:00,H_J10_2,0.15234
2026-01-01 09:15:00,H_J10_2,0.16034
2026-01-01 09:30:00,H_J10_2,0.15511
2026-01-01 09:45:00,H_J10_2,0.14541
2026-01-01 10:00:00,H_J10_2,0.16058
2026-01-01 10:15:00,H_J10_2,0.13331
2026-01-01 10:30:00,H_J10_2,0.14423
2026-01-01 10:45:00,H_J10_2,0.14002
2026-01-01 11:00:00,H_J10_2,0.1221
2026-01-01 11:15:00,H_J10_2,0.12381
2026-01-01 11:30:00,H_J10_2,0.13715
2026-01-01 11:45:00,H_J10_2,0.15993
2026-01-01 12:00:00,H_J10_2,0.14239
2026-01-01 12:15:00,H_J10_2,0.11788
2026-01-01 12:30:00,H_J10_2,0.10498
2026-01-01 12:45:00,H_J10_2,0.14196
2026-01-01 13:00:00,H_J10_2,0.13201
2026-01-01 13:15:00,H_J10_2,0.14478
2026-01-01 13:30:00,H_J10_2,0.12231
2026-01-01 13:45:00,H_J10_2,0.13408
2026-01-01 14:00:00,H_J10_2,0.1387
2026-01-01 14:15:00,H_J10_2,0.12451
2026-01-01 14:30:00,H_J10_2,0.12446
2026-01-01 14:45:00,H_J10_2,0.12917
2026-01-01 15:00:00,H_J10_2,0.13534
2026-01-01 15:15:00,H_J10_2,0.13081
2026-01-01 15:30:00,H_J10_2,0.14397
2026-01-01 15:45:00,H_J10_2,0.13143
2026-01-01 16:00:00,H_J10_2,0.12649
2026-01-01 16:15:00,H_J10_2,0.17116
2026-01-01 16:30:00,H_J10_2,0.14552
2026-01-01 16:45:00,H_J10_2,0.15329
2026-01-01 17:00:00,H_J10_2,0.16814
2026-01-01 17:15:00,H_J10_2,0.17924
2026-01-01 17:30:00,H_J10_2,0.1821
2026-01-01 17:45:00,H_J10_2,0.19695
2026-01-01 18:00:00,H_J10_2,0.20537
2026-01-01 18:15:00,H_J10_2,0.21674
2026-01-01 18:30:00,H_J10_2,0.1821
2026-01-01 18:45:00,H_J10_2,0.26058
2026-01-01 19:00:00,H_J10_2,0.22365
2026-01-01 19:15:00,H_J10_2,0.23691
2026-01-01 19:30:00,H_J10_2,0.20042
2026-01-01 19:45:00,H_J10_2,0.21125
2026-01-01 20:00:00,H_J10_2,0.20205
2026-01-01 20:15:00,H_J10_2,0.2314
2026-01-01 20:30:00,H_J10_2,0.18834
2026-01-01 20:45:00,H_J10_2,0.2004
2026-01-01 21:00:00,H_J10_2,0.17075
2026-01-01 21:15:00,H_J10_2,0.16543
2026-01-01 21:30:00,H_J10_2,0.16071
2026-01-01 21:45:00,H_J10_2,0.17418
2026-01-01 22:00:00,H_J10_2,0.13021
2026-01-01 22:15:00,H_J10_2,0.13214
2026-01-01 22:30:00,H_J10_2,0.1225
2026-01-01 22:45:00,H_J10_2,0.12872
2026-01-01 23:00:00,H_J10_2,0.12978
2026-01-01 23:15:00,H_J10_2,0.12059
2026-01-01 23:30:00,H_J10_2,0.12871
2026-01-01 23:45:00,H_J10_2,0.11591
2026-01-01 00:00:00,H_J10_3,0.07424
2026-01-01 00:15:00,H_J10_3,0.07338
2026-01-01 00:30:00,H_J10_3,0.06706
2026-01-01 00:45:00,H_J10_3,0.06457
2026-01-01 01:00:00,H_J10_3,0.06694
2026-01-01 01:15:00,H_J10_3,0.07336
2026-01-01 01:30:00,H_J10_3,0.07917
2026-01-01 01:45:00,H_J10_3,0.07962
2026-01-01 02:00:00,H_J10_3,0.0781
2026-01-01 02:15:00,H_J10_3,0.07015
2026-01-01 02:30:00,H_J10_3,0.07469
2026-01-01 02:45:00,H_J10_3,0.07276
2026-01-01 03:00:00,H_J10_3,0.07357
2026-01-01 03:15:00,H_J10_3,0.08814
2026-01-01 03:30:00,H_J10_3,0.0652
2026-01-01 03:45:00,H_J10_3,0.07394
2026-01-01 04:00:00,H_J10_3,0.0835
2026-01-01 04:15:00,H_J10_3,0.06802
2026-01-01 04:30:00,H_J10_3,0.07365
2026-01-01 04:45:00,H_J10_3,0.07579
2026-01-01 05:00:00,H_J10_3,0.07974
2026-01-01 05:15:00,H_J10_3,0.07389
2026-01-01 05:30:00,H_J10_3,0.09171
2026-01-01 05:45:00,H_J10_3,0.09663
2026-01-01 06:00:00,H_J10_3,0.10035
2026-01-01 06:15:00,H_J10_3,0.09462
2026-01-01 06:30:00,H_J10_3,0.10731
2026-01-01 06:45:00,H_J10_3,0.10361
2026-01-01 07:00:00,H_J10_3,0.11234
2026-01-01 07:15:00,H_J10_3,0.14051
2026-01-01 07:30:00,H_J10_3,0.12068
2026-01-01 07:45:00,H_J10_3,0.10883
2026-01-01 08:00:00,H_J10_3,0.11975
2026-01-01 08:15:00,H_J10_3,0.10321
2026-01-01 08:30:00,H_J10_3,0.10071
2026-01-01 08:45:00,H_J10_3,0.09749
2026-01-01 09:00:00,H_J10_3,0.09723
2026-01-01 09:15:00,H_J10_3,0.10303
2026-01-01 09:30:00,H_J10_3,0.09509
2026-01-01 09:45:00,H_J10_3,0.09027
2026-01-01 10:00:00,H_J10_3,0.07604
2026-01-01 10:15:00,H_J10_3,0.07679
2026-01-01 10:30:00,H_J10_3,0.07971
2026-01-01 10:45:00,H_J10_3,0.07263
2026-01-01 11:00:00,H_J10_3,0.07354
2026-01-01 11:15:00,H_J10_3,0.07702
2026-01-01 11:30:00,H_J10_3,0.07169
2026-01-01 11:45:00,H_J10_3,0.07456
2026-01-01 12:00:00,H_J10_3,0.0827
2026-01-01 12:15:00,H_J10_3,0.07141
2026-01-01 12:30:00,H_J10_3,0.07913
2026-01-01 12:45:00,H_J10_3,0.07486
2026-01-01 13:00:00,H_J10_3,0.06327
2026-01-01 13:15:00,H_J10_3,0.06474
2026-01-01 13:30:00,H_J10_3,0.06575
2026-01-01 13:45:00,H_J10_3,0.06529
2026-01-01 14:00:00,H_J10_3,0.06913
2026-01-01 14:15:00,H_J10_3,0.073
2026-01-01 14:30:00,H_J10_3,0.07692
2026-01-01 14:45:00,H_J10_3,0.07168
2026-01-01 15:00:00,H_J10_3,0.06819
2026-01-01 15:15:00,H_J10_3,0.06081
2026-01-01 15:30:00,H_J10_3,0.07392
2026-01-01 15:45:00,H_J10_3,0.07592
2026-01-01 16:00:00,H_J10_3,0.0798
2026-01-01 16:15:00,H_J10_3,0.09719
2026-01-01 16:30:00,H_J10_3,0.09517
2026-01-01 16:45:00,H_J10_3,0.09659
2026-01-01 17:00:00,H_J10_3,0.0885
2026-01-01 17:15:00,H_J10_3,0.09656
2026-01-01 17:30:00,H_J10_3,0.10475
2026-01-01 17:45:00,H_J10_3,0.10354
2026-01-01 18:00:00,H_J10_3,0.11885
2026-01-01 18:15:00,H_J10_3,0.12079
2026-01-01 18:30:00,H_J10_3,0.10961
2026-01-01 18:45:00,H_J10_3,0.13274
2026-01-01 19:00:00,H_J10_3,0.12144
2026-01-01 19:15:00,H_J10_3,0.10372
2026-01-01 19:30:00,H_J10_3,0.1162
2026-01-01 19:45:00,H_J10_3,0.1159
2026-01-01 20:00:00,H_J10_3,0.11812
2026-01-01 20:15:00,H_J10_3,0.10199
2026-01-01 20:30:00,H_J10_3,0.10692
2026-01-01 20:45:00,H_J10_3,0.09683
2026-01-01 21:00:00,H_J10_3,0.08186
2026-01-01 21:15:00,H_J10_3,0.07757
2026-01-01 21:30:00,H_J10_3,0.09111
2026-01-01 21:45:00,H_J10_3,0.08831
2026-01-01 22:00:00,H_J10_3,0.07982
2026-01-01 22:15:00,H_J10_3,0.0855
2026-01-01 22:30:00,H_J10_3,0.08099
2026-01-01 22:45:00,H_J10_3,0.07755
2026-01-01 23:00:00,H_J10_3,0.06766
2026-01-01 23:15:00,H_J10_3,0.08317
2026-01-01 23:30:00,H_J10_3,0.07544
2026-01-01 23:45:00,H_J10_3,0.0701
2026-01-01 00:00:00,H_J10_4,0.04133
2026-01-01 00:15:00,H_J10_4,0.03641
2026-01-01 00:30:00,H_J10_4,0.0407
2026-01-01 00:45:00,H_J10_4,0.03807
2026-01-01 01:00:00,H_J10_4,0.03903
2026-01-01 01:15:00,H_J10_4,0.03768
2026-01-01 01:30:00,H_J10_4,0.03966
2026-01-01 01:45:00,H_J10_4,0.04689
2026-01-01 02:00:00,H_J10_4,0.04518
2026-01-01 02:15:00,H_J10_4,0.04175
2026-01-01 02:30:00,H_J10_4,0.04067
2026-01-01 02:45:00,H_J10_4,0.04384
2026-01-01 03:00:00,H_J10_4,0.04519
2026-01-01 03:15:00,H_J10_4,0.03905
2026-01-01 03:30:00,H_J10_4,0.0421
2026-01-01 03:45:00,H_J10_4,0.03738
2026-01-01 04:00:00,H_J10_4,0.04862
2026-01-01 04:15:00,H_J10_4,0.05426
2026-01-01 04:30:00,H_J10_4,0.04824
2026-01-01 04:45:00,H_J10_4,0.04237
2026-01-01 05:00:00,H_J10_4,0.05545
2026-01-01 05:15:00,H_J10_4,0.05171
2026-01-01 05:30:00,H_J10_4,0.05534
2026-01-01 05:45:00,H_J10_4,0.06406
2026-01-01 06:00:00,H_J10_4,0.06437
2026-01-01 06:15:00,H_J10_4,0.06213
2026-01-01 06:30:00,H_J10_4,0.06204
2026-01-01 06:45:00,H_J10_4,0.0659
2026-01-01 07:00:00,H_J10_4,0.06221
2026-01-01 07:15:00,H_J10_4,0.05724
2026-01-01 07:30:00,H_J10_4,0.05864
2026-01-01 07:45:00,H_J10_4,0.05909
2026-01-01 08:00:00,H_J10_4,0.05385
2026-01-01 08:15:00,H_J10_4,0.04624
2026-01-01 08:30:00,H_J10_4,0.05319
2026-01-01 08:45:00,H_J10_4,0.03761
2026-01-01 09:00:00,H_J10_4,0.04332
2026-01-01 09:15:00,H_J10_4,0.04127
2026-01-01 09:30:00,H_J10_4,0.04271
2026-01-01 09:45:00,H_J10_4,0.04328
2026-01-01 10:00:00,H_J10_4,0.04465
2026-01-01 10:15:00,H_J10_4,0.03817
2026-01-01 10:30:00,H_J10_4,0.04209
2026-01-01 10:45:00,H_J10_4,0.04064
2026-01-01 11:00:00,H_J10_4,0.03479
2026-01-01 11:15:00,H_J10_4,0.04633
2026-01-01 11:30:00,H_J10_4,0.03538
2026-01-01 11:45:00,H_J10_4,0.04094
2026-01-01 12:00:00,H_J10_4,0.0407
2026-01-01 12:15:00,H_J10_4,0.04016
2026-01-01 12:30:00,H_J10_4,0.03757
2026-01-01 12:45:00,H_J10_4,0.04152
2026-01-01 13:00:00,H_J10_4,0.03408
2026-01-01 13:15:00,H_J10_4,0.03813
2026-01-01 13:30:00,H_J10_4,0.03637
2026-01-01 13:45:00,H_J10_4,0.03578
2026-01-01 14:00:00,H_J10_4,0.03881
2026-01-01 14:15:00,H_J10_4,0.04063
2026-01-01 14:30:00,H_J10_4,0.0361
2026-01-01 14:45:00,H_J10_4,0.03941
2026-01-01 15:00:00,H_J10_4,0.03722
2026-01-01 15:15:00,H_J10_4,0.03472
2026-01-01 15:30:00,H_J10_4,0.03694
2026-01-01 15:45:00,H_J10_4,0.03747
2026-01-01 16:00:00,H_J10_4,0.03721
2026-01-01 16:15:00,H_J10_4,0.04204
2026-01-01 16:30:00,H_J10_4,0.04305
2026-01-01 16:45:00,H_J10_4,0.03893
2026-01-01 17:00:00,H_J10_4,0.04073
2026-01-01 17:15:00,H_J10_4,0.05072
2026-01-01 17:30:00,H_J10_4,0.04849
2026-01-01 17:45:00,H_J10_4,0.0559
2026-01-01 18:00:00,H_J10_4,0.06103
2026-01-01 18:15:00,H_J10_4,0.05413
2026-01-01 18:30:00,H_J10_4,0.05554
2026-01-01 18:45:00,H_J10_4,0.07317
2026-01-01 19:00:00,H_J10_4,0.06712
2026-01-01 19:15:00,H_J10_4,0.06372
2026-01-01 19:30:00,H_J10_4,0.06112
2026-01-01 19:45:00,H_J10_4,0.06257
2026-01-01 20:00:00,H_J10_4,0.0581
2026-01-01 20:15:00,H_J10_4,0.06668
2026-01-01 20:30:00,H_J10_4,0.05635
2026-01-01 20:45:00,H_J10_4,0.0628
2026-01-01 21:00:00,H_J10_4,0.05327
2026-01-01 21:15:00,H_J10_4,0.04827
2026-01-01 21:30:00,H_J10_4,0.04838
2026-01-01 21:45:00,H_J10_4,0.03879
2026-01-01 22:00:00,H_J10_4,0.04546
2026-01-01 22:15:00,H_J10_4,0.04365
2026-01-01 22:30:00,H_J10_4,0.04582
2026-01-01 22:45:00,H_J10_4,0.03597
2026-01-01 23:00:00,H_J10_4,0.04503
2026-01-01 23:15:00,H_J10_4,0.04322
2026-01-01 23:30:00,H_J10_4,0.04432
2026-01-01 23:45:00,H_J10_4,0.03971
2026-01-01 00:00:00,H_J10_5,0.54656
2026-01-01 00:15:00,H_J10_5,0.48811
2026-01-01 00:30:00,H_J10_5,0.45729
2026-01-01 00:45:00,H_J10_5,0.47928
2026-01-01 01:00:00,H_J10_5,0.5269
2026-01-01 01:15:00,H_J10_5,0.49501
2026-01-01 01:30:00,H_J10_5,0.54685
2026-01-01 01:45:00,H_J10_5,0.4607
2026-01-01 02:00:00,H_J10_5,0.45052
2026-01-01 02:15:00,H_J10_5,0.59804
2026-01-01 02:30:00,H_J10_5,0.57823
2026-01-01 02:45:00,H_J10_5,0.497
2026-01-01 03:00:00,H_J10_5,0.54404
2026-01-01 03:15:00,H_J10_5,0.5961
2026-01-01 03:30:00,H_J10_5,0.57594
2026-01-01 03:45:00,H_J10_5,0.57434
2026-01-01 04:00:00,H_J10_5,0.63538
2026-01-01 04:15:00,H_J10_5,0.56704
2026-01-01 04:30:00,H_J10_5,0.62681
2026-01-01 04:45:00,H_J10_5,0.65331
2026-01-01 05:00:00,H_J10_5,0.67265
2026-01-01 05:15:00,H_J10_5,0.70136
2026-01-01 05:30:00,H_J10_5,0.76489
2026-01-01 05:45:00,H_J10_5,0.79764
2026-01-01 06:00:00,H_J10_5,0.75926
2026-01-01 06:15:00,H_J10_5,0.90462
2026-01-01 06:30:00,H_J10_5,0.79663
2026-01-01 06:45:00,H_J10_5,0.8482
2026-01-01 07:00:00,H_J10_5,0.8336
2026-01-01 07:15:00,H_J10_5,0.85763
2026-01-01 07:30:00,H_J10_5,0.67922
2026-01-01 07:45:00,H_J10_5,0.82691
2026-01-01 08:00:00,H_J10_5,0.6937
2026-01-01 08:15:00,H_J10_5,0.76555
2026-01-01 08:30:00,H_J10_5,0.63388
2026-01-01 08:45:00,H_J10_5,0.62432
2026-01-01 09:00:00,H_J10_5,0.6991
2026-01-01 09:15:00,H_J10_5,0.56553
2026-01-01 09:30:00,H_J10_5,0.62014
2026-01-01 09:45:00,H_J10_5,0.55119
2026-01-01 10:00:00,H_J10_5,0.55923
2026-01-01 10:15:00,H_J10_5,0.53821
2026-01-01 10:30:00,H_J10_5,0.56875
2026-01-01 10:45:00,H_J10_5,0.50076
2026-01-01 11:00:00,H_J10_5,0.48735
2026-01-01 11:15:00,H_J10_5,0.49968
2026-01-01 11:30:00,H_J10_5,0.5287
2026-01-01 11:45:00,H_J10_5,0.51381
2026-01-01 12:00:00,H_J10_5,0.55161
2026-01-01 12:15:00,H_J10_5,0.57603
2026-01-01 12:30:00,H_J10_5,0.47757
2026-01-01 12:45:00,H_J10_5,0.48409
2026-01-01 13:00:00,H_J10_5,0.45469
2026-01-01 13:15:00,H_J10_5,0.59581
2026-01-01 13:30:00,H_J10_5,0.51518
2026-01-01 13:45:00,H_J10_5,0.51862
2026-01-01 14:00:00,H_J10_5,0.44525
2026-01-01 14:15:00,H_J10_5,0.49266
2026-01-01 14:30:00,H_J10_5,0.51101
2026-01-01 14:45:00,H_J10_5,0.47997
2026-01-01 15:00:00,H_J10_5,0.53475
2026-01-01 15:15:00,H_J10_5,0.59412
2026-01-01 15:30:00,H_J10_5,0.46329
2026-01-01 15:45:00,H_J10_5,0.46912
2026-01-01 16:00:00,H_J10_5,0.4869
2026-01-01 16:15:00,H_J10_5,0.61385
2026-01-01 16:30:00,H_J10_5,0.61069
2026-01-01 16:45:00,H_J10_5,0.58194
2026-01-01 17:00:00,H_J10_5,0.62065
2026-01-01 17:15:00,H_J10_5,0.61148
2026-01-01 17:30:00,H_J10_5,0.73981
2026-01-01 17:45:00,H_J10_5,0.70431
2026-01-01 18:00:00,H_J10_5,0.74661
2026-01-01 18:15:00,H_J10_5,0.83564
2026-01-01 18:30:00,H_J10_5,0.81272
2026-01-01 18:45:00,H_J10_5,0.83221
2026-01-01 19:00:00,H_J10_5,0.8642
2026-01-01 19:15:00,H_J10_5,0.92774
2026-01-01 19:30:00,H_J10_5,0.99121
2026-01-01 19:45:00,H_J10_5,0.8999
2026-01-01 20:00:00,H_J10_5,0.89665
2026-01-01 20:15:00,H_J10_5,0.80355
2026-01-01 20:30:00,H_J10_5,0.74395
2026-01-01 20:45:00,H_J10_5,0.79553
2026-01-01 21:00:00,H_J10_5,0.73129
2026-01-01 21:15:00,H_J10_5,0.61402
2026-01-01 21:30:00,H_J10_5,0.63947
2026-01-01 21:45:00,H_J10_5,0.62357
2026-01-01 22:00:00,H_J10_5,0.57841
2026-01-01 22:15:00,H_J10_5,0.65437
2026-01-01 22:30:00,H_J10_5,0.58599
2026-01-01 22:45:00,H_J10_5,0.61433
2026-01-01 23:00:00,H_J10_5,0.55188
2026-01-01 23:15:00,H_J10_5,0.53678
2026-01-01 23:30:00,H_J10_5,0.49053
2026-01-01 23:45:00,H_J10_5,0.52656
2026-01-01 00:00:00,H_J10_6,0.10483
2026-01-01 00:15:00,H_J10_6,0.11182
2026-01-01 00:30:00,H_J10_6,0.11284
2026-01-01 00:45:00,H_J10_6,0.1043
2026-01-01 01:00:00,H_J10_6,0.11394
2026-01-01 01:15:00,H_J10_6,0.10857
2026-01-01 01:30:00,H_J10_6,0.08787
2026-01-01 01:45:00,H_J10_6,0.10667
2026-01-01 02:00:00,H_J10_6,0.12122
2026-01-01 02:15:00,H_J10_6,0.09745
2026-01-01 02:30:00,H_J10_6,0.11278
2026-01-01 02:45:00,H_J10_6,0.12726
2026-01-01 03:00:00,H_J10_6,0.1059
